+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
| Episode:   1 | Epsilon:  0.90 | Reward: -327.64092665210705 | Average Reward: -327.641 | Steps:   103 | Total Reward: -327.64092665210705|
| Episode: 371 | Epsilon:  0.10 | Reward: -252.26992353165974 | Average Reward: -99.631 | Steps: 111098 | Total Reward: -46001.762301239105|
| Episode: 372 | Epsilon:  0.10 | Reward: 141.13701054785824 | Average Reward: -95.718 | Steps: 112098 | Total Reward: -45860.62529069123|
| Episode: 373 | Epsilon:  0.10 | Reward: -86.24399745037401 | Average Reward: -94.661 | Steps: 112284 | Total Reward: -45946.86928814157|
| Episode: 374 | Epsilon:  0.10 | Reward: -23.339165562332084 | Average Reward: -94.135 | Steps: 112594 | Total Reward: -45970.20845370391|
| Episode: 375 | Epsilon:  0.10 | Reward: -5.165664404198836 | Average Reward: -92.355 | Steps: 112789 | Total Reward: -45975.37411810816|
| Episode: 376 | Epsilon:  0.10 | Reward: 74.78773471045858 | Average Reward: -90.068 | Steps: 113789 | Total Reward: -45900.5863833978|
| Episode: 377 | Epsilon:  0.10 | Reward: -226.53319208465845 | Average Reward: -89.873 | Steps: 114038 | Total Reward: -46127.1195754824|
| Episode: 378 | Epsilon:  0.10 | Reward: -216.78663658939558 | Average Reward: -89.664 | Steps: 114290 | Total Reward: -46343.90621207177|
| Episode: 379 | Epsilon:  0.10 | Reward: -229.76568066103192 | Average Reward: -91.955 | Steps: 114809 | Total Reward: -46573.671892732804|
| Episode: 380 | Epsilon:  0.10 | Reward: 60.22739090755098 | Average Reward: -89.275 | Steps: 115809 | Total Reward: -46513.44450182529|
| Episode: 381 | Epsilon:  0.10 | Reward: -78.00105854998009 | Average Reward: -89.597 | Steps: 116074 | Total Reward: -46591.44556037529|
| Episode: 382 | Epsilon:  0.10 | Reward: -5.0044915935256284 | Average Reward: -87.784 | Steps: 116326 | Total Reward: -46596.4500519688|
| Episode: 383 | Epsilon:  0.10 | Reward: -6.928466099998332 | Average Reward: -85.506 | Steps: 116602 | Total Reward: -46603.378518068785|
| Episode: 384 | Epsilon:  0.10 | Reward: -40.63065262364712 | Average Reward: -86.363 | Steps: 116785 | Total Reward: -46644.00917069243|
| Episode: 385 | Epsilon:  0.10 | Reward: 96.13695829600869 | Average Reward: -83.842 | Steps: 117785 | Total Reward: -46547.87221239641|
| Episode: 386 | Epsilon:  0.10 | Reward: -39.63224103599049 | Average Reward: -82.134 | Steps: 118080 | Total Reward: -46587.50445343237|
| Episode: 387 | Epsilon:  0.10 | Reward: -19.810519790520004 | Average Reward: -80.200 | Steps: 118354 | Total Reward: -46607.314973222856|
| Episode: 388 | Epsilon:  0.10 | Reward: -195.1203084206683 | Average Reward: -80.071 | Steps: 118705 | Total Reward: -46802.43528164351|
| Episode: 389 | Epsilon:  0.10 | Reward: -34.47214419501803 | Average Reward: -81.759 | Steps: 118974 | Total Reward: -46836.90742583853|
| Episode: 390 | Epsilon:  0.10 | Reward: -53.40260811439696 | Average Reward: -81.512 | Steps: 119165 | Total Reward: -46890.31003395293|
| Episode: 391 | Epsilon:  0.10 | Reward: -210.1735796155399 | Average Reward: -83.161 | Steps: 119429 | Total Reward: -47100.483613568525|
| Episode: 392 | Epsilon:  0.10 | Reward: 126.61018258416352 | Average Reward: -80.030 | Steps: 120429 | Total Reward: -46973.87343098438|
| Episode: 393 | Epsilon:  0.10 | Reward: -49.63130659269429 | Average Reward: -78.473 | Steps: 120621 | Total Reward: -47023.504737577074|
| Episode: 394 | Epsilon:  0.10 | Reward: -54.741421269038675 | Average Reward: -78.925 | Steps: 120868 | Total Reward: -47078.246158846116|
| Episode: 395 | Epsilon:  0.10 | Reward: -194.39084853427596 | Average Reward: -80.880 | Steps: 121208 | Total Reward: -47272.63700738033|
| Episode: 396 | Epsilon:  0.10 | Reward: -31.283644801905567 | Average Reward: -78.949 | Steps: 121514 | Total Reward: -47303.9206521822|
| Episode: 397 | Epsilon:  0.10 | Reward: -28.040043151546342 | Average Reward: -76.768 | Steps: 121702 | Total Reward: -47331.96069533377|
| Episode: 398 | Epsilon:  0.10 | Reward: 62.91274707116858 | Average Reward: -75.682 | Steps: 121896 | Total Reward: -47269.047948262625|
| Episode: 399 | Epsilon:  0.10 | Reward: 188.218513854597 | Average Reward: -73.410 | Steps: 122300 | Total Reward: -47080.82943440808|
| Episode: 400 | Epsilon:  0.10 | Reward: -39.065530874954014 | Average Reward: -74.120 | Steps: 122495 | Total Reward: -47119.89496528302|
| Episode: 401 | Epsilon:  0.10 | Reward: -243.503301747128 | Average Reward: -76.508 | Steps: 122851 | Total Reward: -47363.3982670302|
| Episode: 402 | Epsilon:  0.10 | Reward: -64.79522661155214 | Average Reward: -78.245 | Steps: 123186 | Total Reward: -47428.19349364179|
| Episode: 403 | Epsilon:  0.10 | Reward: -45.95178757709856 | Average Reward: -76.775 | Steps: 123404 | Total Reward: -47474.1452812189|
| Episode: 404 | Epsilon:  0.10 | Reward: 209.27202208935307 | Average Reward: -73.108 | Steps: 123844 | Total Reward: -47264.873259129556|
| Episode: 405 | Epsilon:  0.10 | Reward: -64.8241580681427 | Average Reward: -73.699 | Steps: 124025 | Total Reward: -47329.697417197705|
| Episode: 406 | Epsilon:  0.10 | Reward: -195.45333437385568 | Average Reward: -75.014 | Steps: 124286 | Total Reward: -47525.15075157156|
| Episode: 407 | Epsilon:  0.10 | Reward: -76.18314125896967 | Average Reward: -75.725 | Steps: 124640 | Total Reward: -47601.333892830575|
| Episode: 408 | Epsilon:  0.10 | Reward: -41.75907592713089 | Average Reward: -73.519 | Steps: 124883 | Total Reward: -47643.092968757745|
| Episode: 409 | Epsilon:  0.10 | Reward: -171.44037558983388 | Average Reward: -75.182 | Steps: 125154 | Total Reward: -47814.53334434762|
| Episode: 410 | Epsilon:  0.10 | Reward: 127.66169841076261 | Average Reward: -73.370 | Steps: 126154 | Total Reward: -47686.87164593684|
| Episode: 411 | Epsilon:  0.10 | Reward: -234.13921129820324 | Average Reward: -73.713 | Steps: 126423 | Total Reward: -47921.01085723504|
| Episode: 412 | Epsilon:  0.10 | Reward: -217.841583636588 | Average Reward: -75.543 | Steps: 126678 | Total Reward: -48138.852440871604|
| Episode: 413 | Epsilon:  0.10 | Reward: 175.79361204301773 | Average Reward: -71.533 | Steps: 127458 | Total Reward: -47963.05882882855|
| Episode: 414 | Epsilon:  0.10 | Reward: -21.60812763595878 | Average Reward: -69.731 | Steps: 127632 | Total Reward: -47984.666956464505|
| Episode: 415 | Epsilon:  0.10 | Reward: -12.801499257300947 | Average Reward: -69.706 | Steps: 127947 | Total Reward: -47997.46845572181|
| Episode: 416 | Epsilon:  0.10 | Reward: -193.22038198513644 | Average Reward: -72.158 | Steps: 128123 | Total Reward: -48190.68883770694|
| Episode: 417 | Epsilon:  0.10 | Reward: -45.527141657157415 | Average Reward: -72.452 | Steps: 128298 | Total Reward: -48236.21597936408|
| Episode: 418 | Epsilon:  0.10 | Reward: -142.5055470417962 | Average Reward: -72.302 | Steps: 128496 | Total Reward: -48378.72152640585|
| Episode: 419 | Epsilon:  0.10 | Reward: 46.04284399907499 | Average Reward: -69.952 | Steps: 128711 | Total Reward: -48332.67868240676|
| Episode: 420 | Epsilon:  0.10 | Reward: -149.3583946294949 | Average Reward: -71.032 | Steps: 128870 | Total Reward: -48482.03707703621|
| Episode: 421 | Epsilon:  0.10 | Reward: -52.318264554927836 | Average Reward: -71.330 | Steps: 129210 | Total Reward: -48534.35534159113|
| Episode: 422 | Epsilon:  0.10 | Reward: 239.7935382023132 | Average Reward: -69.472 | Steps: 129888 | Total Reward: -48294.56180338883|
| Episode: 423 | Epsilon:  0.10 | Reward: -223.72499602215197 | Average Reward: -71.912 | Steps: 130331 | Total Reward: -48518.28679941107|
| Episode: 424 | Epsilon:  0.10 | Reward: -251.9373277729638 | Average Reward: -73.986 | Steps: 130627 | Total Reward: -48770.22412718404|
| Episode: 425 | Epsilon:  0.10 | Reward: -20.571215861475693 | Average Reward: -71.883 | Steps: 130871 | Total Reward: -48790.7953430455|
| Episode: 426 | Epsilon:  0.10 | Reward: -66.05588038294172 | Average Reward: -71.748 | Steps: 131062 | Total Reward: -48856.851223428435|
| Episode: 427 | Epsilon:  0.10 | Reward: -1.2557539130126543 | Average Reward: -70.737 | Steps: 131297 | Total Reward: -48858.106977341384|
| Episode: 428 | Epsilon:  0.10 | Reward: 8.017544704311547 | Average Reward: -71.157 | Steps: 131477 | Total Reward: -48850.08943263705|
| Episode: 429 | Epsilon:  0.10 | Reward: -49.28018438251263 | Average Reward: -71.404 | Steps: 131670 | Total Reward: -48899.369617019496|
| Episode: 430 | Epsilon:  0.10 | Reward: -214.24399689980527 | Average Reward: -71.749 | Steps: 131911 | Total Reward: -49113.613613919326|
| Episode: 431 | Epsilon:  0.10 | Reward: -189.5830028647839 | Average Reward: -74.344 | Steps: 132133 | Total Reward: -49303.19661678415|
| Episode: 432 | Epsilon:  0.10 | Reward: -269.6363455444365 | Average Reward: -76.634 | Steps: 132455 | Total Reward: -49572.83296232853|
| Episode: 433 | Epsilon:  0.10 | Reward: -176.36110215084182 | Average Reward: -77.905 | Steps: 132635 | Total Reward: -49749.194064479365|
| Episode: 434 | Epsilon:  0.10 | Reward: -33.97581844540659 | Average Reward: -75.499 | Steps: 132885 | Total Reward: -49783.16988292476|
| Episode: 435 | Epsilon:  0.10 | Reward: -34.12572822648066 | Average Reward: -75.311 | Steps: 133240 | Total Reward: -49817.295611151196|
| Episode: 436 | Epsilon:  0.10 | Reward: -22.19116344546957 | Average Reward: -75.620 | Steps: 133431 | Total Reward: -49839.48677459664|
| Episode: 437 | Epsilon:  0.10 | Reward: -54.8477007328208 | Average Reward: -75.975 | Steps: 133635 | Total Reward: -49894.33447532946|
| Episode: 438 | Epsilon:  0.10 | Reward: -126.83282640146054 | Average Reward: -74.982 | Steps: 133881 | Total Reward: -50021.16730173091|
| Episode: 439 | Epsilon:  0.10 | Reward: -320.10713055490146 | Average Reward: -78.095 | Steps: 134310 | Total Reward: -50341.27443228584|
| Episode: 440 | Epsilon:  0.10 | Reward: -197.67315060915263 | Average Reward: -77.601 | Steps: 134627 | Total Reward: -50538.94758289506|
| Episode: 441 | Epsilon:  0.10 | Reward: 222.3512514285119 | Average Reward: -73.838 | Steps: 135245 | Total Reward: -50316.59633146654|
| Episode: 442 | Epsilon:  0.10 | Reward: -47.326458435319516 | Average Reward: -71.930 | Steps: 135497 | Total Reward: -50363.922789901895|
| Episode: 443 | Epsilon:  0.10 | Reward: -202.17958900233458 | Average Reward: -74.052 | Steps: 135744 | Total Reward: -50566.10237890426|
| Episode: 444 | Epsilon:  0.10 | Reward: -4.598292576576711 | Average Reward: -73.613 | Steps: 136054 | Total Reward: -50570.70067148081|
| Episode: 445 | Epsilon:  0.10 | Reward: 291.6523457470696 | Average Reward: -70.273 | Steps: 136401 | Total Reward: -50279.048325733726|
| Episode: 446 | Epsilon:  0.10 | Reward: -261.0250371783884 | Average Reward: -70.355 | Steps: 136746 | Total Reward: -50540.07336291204|
| Episode: 447 | Epsilon:  0.10 | Reward: 227.28830208531204 | Average Reward: -68.027 | Steps: 137226 | Total Reward: -50312.785060826776|
| Episode: 448 | Epsilon:  0.10 | Reward: -202.87484424582334 | Average Reward: -69.514 | Steps: 137446 | Total Reward: -50515.659905072636|
| Episode: 449 | Epsilon:  0.10 | Reward: -44.30806366285546 | Average Reward: -69.780 | Steps: 137638 | Total Reward: -50559.967968735495|
| Episode: 450 | Epsilon:  0.10 | Reward: 62.95689026008077 | Average Reward: -68.881 | Steps: 138638 | Total Reward: -50497.011078475465|
| Episode: 451 | Epsilon:  0.10 | Reward: -230.46375960370833 | Average Reward: -71.107 | Steps: 139064 | Total Reward: -50727.47483807916|
| Episode: 452 | Epsilon:  0.10 | Reward: 205.37237173946238 | Average Reward: -66.818 | Steps: 139480 | Total Reward: -50522.102466339675|
| Episode: 453 | Epsilon:  0.10 | Reward: -203.4682482970437 | Average Reward: -68.921 | Steps: 139730 | Total Reward: -50725.570714636786|
| Episode: 454 | Epsilon:  0.10 | Reward: 260.93807476842886 | Average Reward: -63.881 | Steps: 140297 | Total Reward: -50464.63263986834|
| Episode: 455 | Epsilon:  0.10 | Reward: 228.2798182048607 | Average Reward: -59.737 | Steps: 140915 | Total Reward: -50236.35282166349|
| Episode: 456 | Epsilon:  0.10 | Reward: -20.712553803690227 | Average Reward: -57.244 | Steps: 141134 | Total Reward: -50257.065375467195|
| Episode: 457 | Epsilon:  0.10 | Reward: -0.7247375074115041 | Average Reward: -54.992 | Steps: 141399 | Total Reward: -50257.79011297463|
| Episode: 458 | Epsilon:  0.10 | Reward: -17.377831820795606 | Average Reward: -54.337 | Steps: 141622 | Total Reward: -50275.16794479544|
| Episode: 459 | Epsilon:  0.10 | Reward: -221.7340885756882 | Average Reward: -55.409 | Steps: 141885 | Total Reward: -50496.902033371116|
| Episode: 460 | Epsilon:  0.10 | Reward: 287.14171043424176 | Average Reward: -50.874 | Steps: 142545 | Total Reward: -50209.76032293683|
| Episode: 461 | Epsilon:  0.10 | Reward: 215.76446790486267 | Average Reward: -47.879 | Steps: 143210 | Total Reward: -49993.99585503202|
| Episode: 462 | Epsilon:  0.10 | Reward: -227.38152095336392 | Average Reward: -48.839 | Steps: 143589 | Total Reward: -50221.37737598541|
| Episode: 463 | Epsilon:  0.10 | Reward: -30.149289139815522 | Average Reward: -48.791 | Steps: 143951 | Total Reward: -50251.526665125195|
| Episode: 464 | Epsilon:  0.10 | Reward: -41.66087278791618 | Average Reward: -47.129 | Steps: 144195 | Total Reward: -50293.187537913116|
| Episode: 465 | Epsilon:  0.10 | Reward: 215.40839027962517 | Average Reward: -42.768 | Steps: 144892 | Total Reward: -50077.77914763343|
| Episode: 466 | Epsilon:  0.10 | Reward: -5.5905460679341274 | Average Reward: -44.620 | Steps: 145140 | Total Reward: -50083.369693701425|
| Episode: 467 | Epsilon:  0.10 | Reward: -8.258051382819048 | Average Reward: -44.492 | Steps: 145407 | Total Reward: -50091.62774508429|
| Episode: 468 | Epsilon:  0.10 | Reward: 213.08514466723858 | Average Reward: -42.290 | Steps: 146026 | Total Reward: -49878.54260041702|
| Episode: 469 | Epsilon:  0.10 | Reward: 185.4701033924008 | Average Reward: -39.871 | Steps: 146772 | Total Reward: -49693.07249702463|
| Episode: 470 | Epsilon:  0.10 | Reward: -60.614767831542295 | Average Reward: -40.042 | Steps: 147004 | Total Reward: -49753.687264856235|
| Episode: 471 | Epsilon:  0.10 | Reward: -32.038234901666144 | Average Reward: -37.840 | Steps: 147328 | Total Reward: -49785.72549975787|
| Episode: 472 | Epsilon:  0.10 | Reward: 9.497972707103457 | Average Reward: -39.156 | Steps: 147593 | Total Reward: -49776.22752705079|
| Episode: 473 | Epsilon:  0.10 | Reward: -203.98132769778726 | Average Reward: -40.333 | Steps: 147830 | Total Reward: -49980.208854748525|
| Episode: 474 | Epsilon:  0.10 | Reward: 253.59506162735823 | Average Reward: -37.564 | Steps: 148745 | Total Reward: -49726.6137931212|
| Episode: 475 | Epsilon:  0.10 | Reward: 240.24365487276012 | Average Reward: -35.110 | Steps: 149358 | Total Reward: -49486.37013824847|
| Episode: 476 | Epsilon:  0.10 | Reward: -134.33931190970665 | Average Reward: -37.201 | Steps: 149620 | Total Reward: -49620.70945015815|
| Episode: 477 | Epsilon:  0.10 | Reward: -203.86595338031276 | Average Reward: -36.975 | Steps: 149858 | Total Reward: -49824.57540353846|
| Episode: 478 | Epsilon:  0.10 | Reward: -12.529569007414864 | Average Reward: -34.932 | Steps: 150089 | Total Reward: -49837.104972545865|
| Episode: 479 | Epsilon:  0.10 | Reward: -25.382933876691325 | Average Reward: -32.888 | Steps: 150290 | Total Reward: -49862.48790642255|
| Episode: 480 | Epsilon:  0.10 | Reward: -242.48106729893107 | Average Reward: -35.915 | Steps: 150572 | Total Reward: -50104.968973721516|
| Episode: 481 | Epsilon:  0.10 | Reward: -140.8052517487319 | Average Reward: -36.543 | Steps: 150815 | Total Reward: -50245.77422547023|
| Episode: 482 | Epsilon:  0.10 | Reward: -205.2808500565572 | Average Reward: -38.546 | Steps: 151044 | Total Reward: -50451.0550755268|
| Episode: 483 | Epsilon:  0.10 | Reward: -27.218216271329283 | Average Reward: -38.749 | Steps: 151296 | Total Reward: -50478.2732917981|
| Episode: 484 | Epsilon:  0.10 | Reward: 235.74372085604296 | Average Reward: -35.985 | Steps: 151950 | Total Reward: -50242.52957094205|
| Episode: 485 | Epsilon:  0.10 | Reward: -223.77183775032108 | Average Reward: -39.184 | Steps: 152253 | Total Reward: -50466.30140869237|
| Episode: 486 | Epsilon:  0.10 | Reward: -180.30343213020734 | Average Reward: -40.591 | Steps: 152479 | Total Reward: -50646.60484082255|
| Episode: 487 | Epsilon:  0.10 | Reward: 257.27065815179276 | Average Reward: -37.820 | Steps: 152979 | Total Reward: -50389.33418267077|
| Episode: 488 | Epsilon:  0.10 | Reward: -76.28291247425469 | Average Reward: -36.632 | Steps: 153264 | Total Reward: -50465.61709514507|
| Episode: 489 | Epsilon:  0.10 | Reward: -173.61496758348682 | Average Reward: -38.023 | Steps: 153503 | Total Reward: -50639.23206272853|
| Episode: 490 | Epsilon:  0.10 | Reward: -163.455376489296 | Average Reward: -39.124 | Steps: 153697 | Total Reward: -50802.68743921779|
| Episode: 491 | Epsilon:  0.10 | Reward: -61.63357404136411 | Average Reward: -37.638 | Steps: 153966 | Total Reward: -50864.32101325916|
| Episode: 492 | Epsilon:  0.10 | Reward: 274.62104716741214 | Average Reward: -36.158 | Steps: 154844 | Total Reward: -50589.69996609176|
| Episode: 493 | Epsilon:  0.10 | Reward: -205.90336379735652 | Average Reward: -37.721 | Steps: 155062 | Total Reward: -50795.60332988909|
| Episode: 494 | Epsilon:  0.10 | Reward: -219.37932788880872 | Average Reward: -39.367 | Steps: 155332 | Total Reward: -51014.98265777793|
| Episode: 495 | Epsilon:  0.10 | Reward: 180.4657899802477 | Average Reward: -35.619 | Steps: 155840 | Total Reward: -50834.5168677977|
| Episode: 496 | Epsilon:  0.10 | Reward: -181.987744437663 | Average Reward: -37.126 | Steps: 156138 | Total Reward: -51016.5046122354|
| Episode: 497 | Epsilon:  0.10 | Reward: -156.14689921195412 | Average Reward: -38.407 | Steps: 156465 | Total Reward: -51172.65151144733|
| Episode: 498 | Epsilon:  0.10 | Reward: 242.3775964486759 | Average Reward: -36.612 | Steps: 156800 | Total Reward: -50930.27391499863|
| Episode: 499 | Epsilon:  0.10 | Reward: 252.15998900483817 | Average Reward: -35.973 | Steps: 157527 | Total Reward: -50678.11392599383|
| Episode: 500 | Epsilon:  0.10 | Reward: -235.00503868766563 | Average Reward: -37.932 | Steps: 157919 | Total Reward: -50913.11896468157|
| Episode: 501 | Epsilon:  0.10 | Reward: -84.07870317634976 | Average Reward: -36.338 | Steps: 158213 | Total Reward: -50997.19766785782|
| Episode: 502 | Epsilon:  0.10 | Reward: -222.9854274009359 | Average Reward: -37.920 | Steps: 158525 | Total Reward: -51220.18309525872|
| Episode: 503 | Epsilon:  0.10 | Reward: -44.168627777529004 | Average Reward: -37.902 | Steps: 158816 | Total Reward: -51264.35172303625|
| Episode: 504 | Epsilon:  0.10 | Reward: -211.07772129311508 | Average Reward: -42.106 | Steps: 159064 | Total Reward: -51475.429444329304|
| Episode: 505 | Epsilon:  0.10 | Reward: 210.86412949350188 | Average Reward: -39.349 | Steps: 159631 | Total Reward: -51264.565314835825|
| Episode: 506 | Epsilon:  0.10 | Reward: 240.9885456085757 | Average Reward: -34.984 | Steps: 160060 | Total Reward: -51023.57676922726|
| Episode: 507 | Epsilon:  0.10 | Reward: 1.7313676700441079 | Average Reward: -34.205 | Steps: 160303 | Total Reward: -51021.845401557235|
| Episode: 508 | Epsilon:  0.10 | Reward: -32.43804889240988 | Average Reward: -34.112 | Steps: 160490 | Total Reward: -51054.28345044965|
| Episode: 509 | Epsilon:  0.10 | Reward: 4.6816243732965575 | Average Reward: -32.351 | Steps: 160744 | Total Reward: -51049.60182607639|
| Episode: 510 | Epsilon:  0.10 | Reward: -14.128395414279161 | Average Reward: -33.769 | Steps: 161744 | Total Reward: -51063.730221490594|
| Episode: 511 | Epsilon:  0.10 | Reward: -254.0474221737142 | Average Reward: -33.968 | Steps: 162046 | Total Reward: -51317.77764366433|
| Episode: 512 | Epsilon:  0.10 | Reward: -29.668842864785105 | Average Reward: -32.086 | Steps: 162345 | Total Reward: -51347.446486529116|
| Episode: 513 | Epsilon:  0.10 | Reward: -48.875593141229444 | Average Reward: -34.333 | Steps: 162632 | Total Reward: -51396.322079670324|
| Episode: 514 | Epsilon:  0.10 | Reward: -172.8257440986352 | Average Reward: -35.845 | Steps: 162874 | Total Reward: -51569.14782376897|
| Episode: 515 | Epsilon:  0.10 | Reward: -55.5779769475472 | Average Reward: -36.273 | Steps: 163196 | Total Reward: -51624.725800716544|
| Episode: 516 | Epsilon:  0.10 | Reward: -171.21664673871982 | Average Reward: -36.053 | Steps: 163424 | Total Reward: -51795.94244745527|
| Episode: 517 | Epsilon:  0.10 | Reward: -198.71228159018676 | Average Reward: -37.584 | Steps: 163721 | Total Reward: -51994.654729045375|
| Episode: 518 | Epsilon:  0.10 | Reward: -65.55758728565756 | Average Reward: -36.815 | Steps: 163940 | Total Reward: -52060.21231633106|
| Episode: 519 | Epsilon:  0.10 | Reward: -246.90639484555172 | Average Reward: -39.744 | Steps: 164250 | Total Reward: -52307.11871117664|
| Episode: 520 | Epsilon:  0.10 | Reward: -80.66721284645816 | Average Reward: -39.057 | Steps: 164437 | Total Reward: -52387.78592402315|
| Episode: 521 | Epsilon:  0.10 | Reward: -42.10375286241516 | Average Reward: -38.955 | Steps: 164635 | Total Reward: -52429.88967688552|
| Episode: 522 | Epsilon:  0.10 | Reward: -175.17608429156246 | Average Reward: -43.105 | Steps: 164859 | Total Reward: -52605.06576117709|
| Episode: 523 | Epsilon:  0.10 | Reward: 260.7048864527733 | Average Reward: -38.261 | Steps: 165377 | Total Reward: -52344.36087472439|
| Episode: 524 | Epsilon:  0.10 | Reward: -220.58457304177864 | Average Reward: -37.947 | Steps: 165739 | Total Reward: -52564.94544776616|
| Episode: 525 | Epsilon:  0.10 | Reward: 74.51230968087867 | Average Reward: -36.996 | Steps: 166739 | Total Reward: -52490.433138085275|
| Episode: 526 | Epsilon:  0.10 | Reward: -210.31485302262098 | Average Reward: -38.439 | Steps: 166991 | Total Reward: -52700.74799110787|
| Episode: 527 | Epsilon:  0.10 | Reward: -28.640955103077644 | Average Reward: -38.713 | Steps: 167227 | Total Reward: -52729.388946210944|
| Episode: 528 | Epsilon:  0.10 | Reward: -174.34558837083387 | Average Reward: -40.536 | Steps: 167450 | Total Reward: -52903.73453458178|
| Episode: 529 | Epsilon:  0.10 | Reward: -53.18748380071325 | Average Reward: -40.576 | Steps: 167779 | Total Reward: -52956.92201838253|
| Episode: 530 | Epsilon:  0.10 | Reward: -65.97083271465578 | Average Reward: -39.093 | Steps: 168033 | Total Reward: -53022.89285109726|
| Episode: 531 | Epsilon:  0.10 | Reward: -187.6871709852016 | Average Reward: -39.074 | Steps: 168273 | Total Reward: -53210.58002208243|
| Episode: 532 | Epsilon:  0.10 | Reward: -28.783575657704063 | Average Reward: -36.665 | Steps: 168521 | Total Reward: -53239.36359774014|
| Episode: 533 | Epsilon:  0.10 | Reward: -35.82323375645646 | Average Reward: -35.260 | Steps: 168842 | Total Reward: -53275.1868314965|
| Episode: 534 | Epsilon:  0.10 | Reward: -10.089162254004066 | Average Reward: -35.021 | Steps: 169111 | Total Reward: -53285.27599375055|
| Episode: 535 | Epsilon:  0.10 | Reward: -35.95520078457436 | Average Reward: -35.039 | Steps: 169361 | Total Reward: -53321.23119453514|
| Episode: 536 | Epsilon:  0.10 | Reward: -188.7603271301652 | Average Reward: -36.705 | Steps: 169692 | Total Reward: -53509.991521665266|
| Episode: 537 | Epsilon:  0.10 | Reward: -205.19109010974714 | Average Reward: -38.208 | Steps: 169911 | Total Reward: -53715.182611774966|
| Episode: 538 | Epsilon:  0.10 | Reward: -231.5455727602233 | Average Reward: -39.256 | Steps: 170182 | Total Reward: -53946.728184535175|
| Episode: 539 | Epsilon:  0.10 | Reward: 11.927050803570978 | Average Reward: -35.935 | Steps: 170438 | Total Reward: -53934.80113373164|
| Episode: 540 | Epsilon:  0.10 | Reward: -33.9324931892353 | Average Reward: -34.298 | Steps: 170834 | Total Reward: -53968.73362692084|
| Episode: 541 | Epsilon:  0.10 | Reward: -212.11011129359812 | Average Reward: -38.642 | Steps: 171118 | Total Reward: -54180.84373821442|
| Episode: 542 | Epsilon:  0.10 | Reward: -219.0674992790015 | Average Reward: -40.360 | Steps: 171388 | Total Reward: -54399.91123749337|
| Episode: 543 | Epsilon:  0.10 | Reward: 211.4032638275396 | Average Reward: -36.224 | Steps: 171951 | Total Reward: -54188.507973665815|
| Episode: 544 | Epsilon:  0.10 | Reward: -204.96637135478042 | Average Reward: -38.228 | Steps: 172230 | Total Reward: -54393.47434502058|
| Episode: 545 | Epsilon:  0.10 | Reward: -78.08673275571887 | Average Reward: -41.925 | Steps: 172430 | Total Reward: -54471.56107777627|
| Episode: 546 | Epsilon:  0.10 | Reward: -52.17797827798164 | Average Reward: -39.837 | Steps: 172668 | Total Reward: -54523.739056054226|
| Episode: 547 | Epsilon:  0.10 | Reward: -213.92771848726716 | Average Reward: -44.249 | Steps: 172942 | Total Reward: -54737.666774541496|
| Episode: 548 | Epsilon:  0.10 | Reward: -67.63420954670269 | Average Reward: -42.896 | Steps: 173167 | Total Reward: -54805.30098408817|
| Episode: 549 | Epsilon:  0.10 | Reward: -196.71728693152582 | Average Reward: -44.421 | Steps: 173498 | Total Reward: -55002.01827101967|
| Episode: 550 | Epsilon:  0.10 | Reward: 255.08572157668246 | Average Reward: -42.499 | Steps: 173998 | Total Reward: -54746.93254944299|
| Episode: 551 | Epsilon:  0.10 | Reward: -29.76845917730091 | Average Reward: -40.492 | Steps: 174252 | Total Reward: -54776.701008620264|
| Episode: 552 | Epsilon:  0.10 | Reward: -243.27135410066813 | Average Reward: -44.979 | Steps: 174478 | Total Reward: -55019.97236272092|
| Episode: 553 | Epsilon:  0.10 | Reward: -53.23051431453911 | Average Reward: -43.476 | Steps: 174675 | Total Reward: -55073.202877035495|
| Episode: 554 | Epsilon:  0.10 | Reward: 230.7261003996786 | Average Reward: -43.778 | Steps: 175158 | Total Reward: -54842.47677663585|
| Episode: 555 | Epsilon:  0.10 | Reward: -66.82974432223637 | Average Reward: -46.730 | Steps: 175354 | Total Reward: -54909.306520958104|
| Episode: 556 | Epsilon:  0.10 | Reward: -193.93398595490157 | Average Reward: -48.462 | Steps: 175628 | Total Reward: -55103.24050691301|
| Episode: 557 | Epsilon:  0.10 | Reward: -205.65932271500537 | Average Reward: -50.511 | Steps: 175931 | Total Reward: -55308.89982962804|
| Episode: 558 | Epsilon:  0.10 | Reward: -188.55643378505061 | Average Reward: -52.223 | Steps: 176096 | Total Reward: -55497.45626341314|
